,title,totalpage,nickname,comment
4736,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,王彬彬,新配了一台电脑，下载了WEGAME，然后打开就出现这个页面，怎么解决，求助。。。
4737,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,王彬彬,11111111
4738,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,王彬彬,不要沉啊
4739,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,王彬彬,2222222222222
4740,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,狂狂兮痴也,重启电脑可以暂时解决，但是过一会会再次出现
4741,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,贴吧用户_QK41Xt1,请问下怎么解决的呀
4742,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,贴吧用户_Q39DyUe,求解
4743,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,贴吧用户_Q39DyUe,有没有大佬指点一下啊，摆脱
4744,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,Laibinwuyanzu,到底怎么解决了，求解释
4745,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,帝都炮王,进不去的朋友重启路由器试一下
4746,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,仅行,要关掉什么协议5
4747,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,贴吧用户_QZ29NeJ,求解救方法。
4748,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,贴吧用户_QZ29NeJ,我也是这样是了
4749,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,婊拘,怎么解决的啊
4750,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,iuluch-,能解决的私信我 有偿
4751,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,失眠症1111,"我是把那个协议版本6 勾去掉 就好了
点击展开，查看完整图片"
4752,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,贴吧用户_7SD2t3R,切换网络就可以了
4753,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,抠脚练特级,蹲一下
4754,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,抠脚练特级,我也遇见过
4755,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,1对立面1,怎么解决的，为什么我禁用了ip6以后还是不行
4756,麻烦问下无法获取召唤师详情是什么意思，怎么解决。。。,2,狂神传承之爆疯,同样，其它区都可以玩
4757,被误封了怎么办？,1,ok我爱小雅,"说我有第三方软件，被封了一天。
我TM玩啥游戏都一直是绿色玩家，从没开过挂。
我想知道为啥。逼我退坑吗？
问题是是不是有啥软件进入了LOL的黑名单了，我一般就开这些软件啊"
4758,被误封了怎么办？,1,ok我爱小雅,虽然我的号不是全皮肤，但也是自己在好好培养的主号，440级，300多个皮肤基本都是自己喜欢的
4759,被误封了怎么办？,1,ok我爱小雅,关键是经过这次事情，我不敢往里面充钱了，哪天给我来个一年，我找谁说理去啊
4760,被误封了怎么办？,1,ok我爱小雅,腾讯我带你们打
4761,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,"2019英雄联盟全球总决赛进行中，S9专属印记&LPL战队专属印记持续开放领取中！


S9激战正酣，赛区之光聚焦柏林
风声催，战鼓擂，三军盼胜载誉归
诸君，岂曰无衣？与子同袍！为LPL助威，即可获得S9专属印记！


【印记获取方式】
在本贴下参与回复，带上话题#LPL加油#，同时说出你想对LPL参赛队伍说的话，题材如下。
方式1：拍照你现在周围的景色、或者你的家乡，+ #LPL加油# 我在XXXX，S9加油！
方式2：拍照手写祝福语，+#LPL加油# 我在XXXX，S9加油！
方式3：以“带文豪”的笔触写下你的助威词（小文/诗词/段子等） + #LPL加油# 我在XXXX，S9加油！
………………………….
以上述任意一种形式参与活动，即可领取“S9专属印记”！因为热爱，所以必须晒出来！


【发放时间】
10月17日-11月11日本贴有效，如LPL战队全部淘汰，印记将终止发放。




印记样式：






注意事项：
1、回贴时必须带上话题 #LPL加油#；
2、按照要求参与后，印记将由系统自动下发到“印记中心”，需要自己手动选择佩戴；（印记中心https://tieba.baidu.com/mo/q/icon/home）；
3、印记有效期180天，系统将在5分钟内进行发放，如有延迟请耐心等待
4、如果LPL战队在S9中被淘汰，本印记将不再发放


奖品：

本贴将选出人气特别奖（5人）：点赞+评论人数最多的楼层，送出滑稽抱枕+100元QB



【另，战队印记发放中！】
领取S9战队专属印记，请跳转对应战队吧领取，如战队淘汰，印记将不再发放。


FPX战队印记领取
https://tieba.baidu.com/p/6299304539

RNG战队印记领取
https://tieba.baidu.com/p/6299331071


IG战队印记领取
https://tieba.baidu.com/p/6299333247"
4762,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,注：百度贴吧在法律允许的范围内对本活动享有解释权
4763,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,大炮ovo,前排
4764,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油#我们是最强赛区！
4765,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油#(ง •̀_•́)ง 冲啊！
4766,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# 我在泸定桥，S9加油
4767,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,亦菲长安,#LPL加油# IG牛逼！
4768,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,诗琪,#LPL加油# 我在江苏，S9加油!
4769,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,等李回来,#LPL加油#我们是最强赛区！
4770,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,啊油奥开,#LPL加油# 我们是最强赛区！
4771,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,一首情词丶,#LPL加油# 我在广西，S9加油！
4772,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,贴吧用户_5NUG7UG,#LPL加油# 我在江苏，S9加油!
4773,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# 我在上海，S9加油!
4774,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# LPL加油！FPX加油！刘青松小王八冲啊！
4775,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# 我在北京，S9加油
4776,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,朝晖,#LPL加油# 我们是最强赛区！
4777,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,FPXIG,#LPL加油# 我们是最强赛区！
4778,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,你要开心呀,#LPL加油# LPL加油！FPX加油！刘青松小王八冲啊！
4779,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,AnyWay,#LPL加油# 我在福建，S9加油!
4780,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# 我在广东，S9加油!
4781,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,海di思念,#LPL加油# 我在江西，S9加油!
4782,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油#我们是最强赛区！
4783,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# 我在水泊梁山，S9加油!
4784,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# 我们是最强赛区！
4785,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# 我在东北，S9加油！
4786,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,抱歉我先晚安,#LPL加油# 我在甘肃，S9加油！
4787,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,孤独奈我何,#LPL加油# 我们是最强赛区！
4788,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,,#LPL加油# 我在惠州，S9加油！
4789,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,秋风,#LPL加油# 我们是最强赛区！
4790,【S9印记发放】助力全球总决赛，为LPL打Call，领取S9专属印记！,1470,够了好么,#LPL加油# 我在广州， S9加油!
4791,永恩不用写了，已经在族谱了,7,你要开心呀,永恩不用写了，已经在族谱了
4792,永恩不用写了，已经在族谱了,7,斯捷潘阿琳,nt
4793,永恩不用写了，已经在族谱了,7,aaammmkg,顶级剧本
4794,永恩不用写了，已经在族谱了,7,自律的菜谱,我是小学生，我喜欢看这个
4795,永恩不用写了，已经在族谱了,7,于梦寻星空,演的太假，烂活，又烂又老
4796,永恩不用写了，已经在族谱了,7,Zo-Akas,这剧本和问号配合出一股纯正的低能儿味
4797,永恩不用写了，已经在族谱了,7,,😅
4798,永恩不用写了，已经在族谱了,7,贴吧用户_7MUaQUJ,动不动五个一起击飞，演的太假了吧
4799,永恩不用写了，已经在族谱了,7,F-hawkk,摆拍4000+
4800,永恩不用写了，已经在族谱了,7,草莓妖妖奶昔,好演
4801,永恩不用写了，已经在族谱了,7,hit曹操,一眼真，这局是千分王者局
4802,永恩不用写了，已经在族谱了,7,失落的宏图,摆拍什么来着？
4803,永恩不用写了，已经在族谱了,7,神仙,星界暴露了什么
4804,永恩不用写了，已经在族谱了,7,鸽子姬,一想到看这种视频，居然还有人嘲讽我说不是摆拍，我就觉得搞笑
4805,永恩不用写了，已经在族谱了,7,黄衬衫,演都演这么烂，你买假发都买到假货
4806,永恩不用写了，已经在族谱了,7,,好演
4807,永恩不用写了，已经在族谱了,7,臭狗许昊龙,😅4000+的东西
4808,永恩不用写了，已经在族谱了,7,龙猫735,豆瓣评分8.0
4809,永恩不用写了，已经在族谱了,7,haps-,烂活
4810,永恩不用写了，已经在族谱了,7,我叫玛狃拉,这个辅助眼 怎么买
4811,永恩不用写了，已经在族谱了,7,蒙塔基的钢蛋,自定义好无聊
4812,永恩不用写了，已经在族谱了,7,断背山的神无月,我是nt，我就爱拍这些视频
4813,永恩不用写了，已经在族谱了,7,众生平等--,说剧本的是没玩过无限火力
4814,永恩不用写了，已经在族谱了,7,兲龘兲龘兲,真别说，这次剧本还挺有意思
4815,永恩不用写了，已经在族谱了,7,我是山海经,请几个人一起摆拍，不容易吧
4816,永恩不用写了，已经在族谱了,7,睡了假觉,啥年代了😅还搁这哗众取宠，joker
4817,永恩不用写了，已经在族谱了,7,匀二两月光,拍摆拍视频的很难不4000＋
4818,永恩不用写了，已经在族谱了,7,冰镇甜豆浆,真就全排成一列呗
4819,永恩不用写了，已经在族谱了,7,NBA唾沫,豆瓣评分7.9
4820,永恩不用写了，已经在族谱了,7,王大旗子,摆拍私全家
4821,永恩不用写了，已经在族谱了,7,胡汉三,摆拍死吗？
4822,永恩不用写了，已经在族谱了,7,毒枭丶shmily,摆拍好玩吗？
4823,永恩不用写了，已经在族谱了,7,又大又圆,彩排花了不少时间吧？
4824,永恩不用写了，已经在族谱了,7,逆风局局丶长,好演给多少分好了
4825,永恩不用写了，已经在族谱了,7,你相信光,摆拍司马
4826,永恩不用写了，已经在族谱了,7,第一奶萝-,来人 写族谱@孤独青年 @寄信✨
4827,永恩不用写了，已经在族谱了,7,ukisou,真有nt点赞?
4828,永恩不用写了，已经在族谱了,7,VicTor-,沙口😅
4829,永恩不用写了，已经在族谱了,7,独眼巨人S,什么星耀局？
4830,永恩不用写了，已经在族谱了,7,椰子i,因为赵导也没火
4831,永恩不用写了，已经在族谱了,7,贵族的图书收藏,什么jb出装
4832,永恩不用写了，已经在族谱了,7,星奈呀,一百出峡谷资格号 有需要加我ｖmdC_01tx
4833,永恩不用写了，已经在族谱了,7,year黄泉路上,t
4834,玩家自发组织的电竞赛事群,1,小J不是路人,"来寻找对手，并且击败他们吧！
点击展开，查看完整图片"
4835,玩家自发组织的电竞赛事群,1,小J不是路人,赏金赛
4836,玩家自发组织的电竞赛事群,1,小J不是路人,打游戏厉害的来赚钱
4837,玩家自发组织的电竞赛事群,1,小J不是路人,1
4838,玩家自发组织的电竞赛事群,1,小J不是路人,1
4839,玩家自发组织的电竞赛事群,1,小J不是路人,1
4840,玩家自发组织的电竞赛事群,1,小J不是路人,1
4841,玩家自发组织的电竞赛事群,1,小J不是路人,123456
4842,玩家自发组织的电竞赛事群,1,小J不是路人,…
4843,玩家自发组织的电竞赛事群,1,小J不是路人,哈哈
4844,+陪玩打手~打完就结不拖,1,威小莫,无押金，在家闲着没事的想做的留下联系方式
4845,求救！,1,泡沫D3,兄弟们，你们遇到过这种吗，我win系统，登不上游戏，好几天了
4846,被RNG打爆仍不服气？UOL中单：ShowMaker是MSI最好的选手,1,污渍yyds,"目前MSI季中赛小组赛A组的比赛已经结束，RNG以八场全胜的傲人战绩顺利晋级，而另外一支晋级的队伍则为PGG战队。A组中RNG晋级可以说是在预料之中的事，毕竟LPL打外卡赛区的队伍还是比较轻松的，而比较令人意外的是UOL被淘汰，UOL算是外卡赛区中比较强的队伍，在VCS赛区弃权的情况下UOL是很有机会晋级淘汰赛的，但UOL却没有把握住机会，后半段比赛接连输给PGG遭遇滑铁卢。


UOL被淘汰后中单选手Nomanz接受了韩媒Korizon的采访，在采访中Nomanz坦然接受了失败的现实，直言他们是一支很差劲的队伍！同时，Nomanz说出了一句非常现实的话，表示训练赛的结果很不错，开赛前甚至想过击败RNG，但第一轮结束后知道大概赢不了RNG了。


值得一提的是，虽然UOL被RNG军训得非常惨，但Nomanz选手似乎并不认为RNG能够击败DK，在谈到MSI没能交手的选手时，Nomanz表示自己认为Showmaker是目前全世界最好的选手，DWG每一个选手都很强，希望世界赛有机会跟他们交手，即便被打爆也没关系，就当做是一种体验。


UOL作为A组成员被RNG军训，其中单选手却反手称赞起了其它小组的队伍，由此可见DK在这次MSI赛事中的影响力非常巨大，不愧为S10世界冠军！当然，如果RNG真的对上DK鹿死谁手也是很难说的，毕竟DK打日本队伍DFM都差点输了，虎牙签约战队RNG总不至于会比外卡队伍更弱吧！"
4847,UZI：受不了，拳头能不能管一管啊！！！,5,你要开心呀,UZI：受不了，拳头能不能管一管啊！！！
4848,UZI：受不了，拳头能不能管一管啊！！！,5,八万万少女梦,抢队友蓝的时候怎么没想着叫人来管管
4849,UZI：受不了，拳头能不能管一管啊！！！,5,小肥鯮,爽
4850,UZI：受不了，拳头能不能管一管啊！！！,5,,挂机🛀怎么没人管
4851,UZI：受不了，拳头能不能管一管啊！！！,5,野竹上表宵水瓶,你又不充钱，还赚了不少，老马也不傻
4852,UZI：受不了，拳头能不能管一管啊！！！,5,戴vo吹格,佐伊当时也是这么想的
4853,UZI：受不了，拳头能不能管一管啊！！！,5,,怎么管啊，把枣子哥封了？cjb不就是最大演员？
4854,UZI：受不了，拳头能不能管一管啊！！！,5,梦中人,不知道明演这个词怎么来的，一直搞不懂，明着送分，那还能叫演吗
4855,UZI：受不了，拳头能不能管一管啊！！！,5,我系喳喳辉,**UZi
4856,UZI：受不了，拳头能不能管一管啊！！！,5,ppxh1m,爽太爽
4857,UZI：受不了，拳头能不能管一管啊！！！,5,梦落花,自己也🛀啊
4858,UZI：受不了，拳头能不能管一管啊！！！,5,玩游戏出优越,没办法5000一局谁不心动啊
4859,UZI：受不了，拳头能不能管一管啊！！！,5,徐州zts,可能是洗澡去了
4860,UZI：受不了，拳头能不能管一管啊！！！,5,你吃枣药丸,拳头：你什么身份啊？以前你是神，现在你下来了就是小糖人了！💩大便了污渍
4861,UZI：受不了，拳头能不能管一管啊！！！,5,贴吧用户_0DQ1VS7,职业选手挂机洗澡为什么不封啊
4862,UZI：受不了，拳头能不能管一管啊！！！,5,修表大师,评论区怎么一堆4000+😅
4863,UZI：受不了，拳头能不能管一管啊！！！,5,我也不是谦虚,你挂机洗澡的时候英雄联盟怎么没管一管呀
4864,UZI：受不了，拳头能不能管一管啊！！！,5,惹阿,日女洗澡去了 别尬黑
4865,UZI：受不了，拳头能不能管一管啊！！！,5,臭大头,洗澡🐶
4866,UZI：受不了，拳头能不能管一管啊！！！,5,核桃奶粉,看见这玩意就烦啊
4867,UZI：受不了，拳头能不能管一管啊！！！,5,麦迪左手暴扣,巨婴
4868,UZI：受不了，拳头能不能管一管啊！！！,5,想念我的狮子,****真恶心，你再发这个**你就是**
4869,UZI：受不了，拳头能不能管一管啊！！！,5,小妖姬雪,不对呀这波adc被抓了啊。。日女下去送？？
4870,UZI：受不了，拳头能不能管一管啊！！！,5,莉亚的骑士,呀呀呀，我呀你个香蕉棒槌
4871,UZI：受不了，拳头能不能管一管啊！！！,5,昨夜月光丶,救不了，等死吧
4872,UZI：受不了，拳头能不能管一管啊！！！,5,,有一说一，这个日女4000+，挂机🛀也4000+
4873,UZI：受不了，拳头能不能管一管啊！！！,5,chan-ce,跟拳头有啥关系？不应该是韩服运营商吗
4874,UZI：受不了，拳头能不能管一管啊！！！,5,我名字哪去了,我不信无缘无故人家就演你
4875,UZI：受不了，拳头能不能管一管啊！！！,5,,我玩个辅助，我该你的？哪能走哪不能走你自己不知道？
4876,UZI：受不了，拳头能不能管一管啊！！！,5,洲洲呦,就这样还一直玩韩服。什么成色。是有多瞧不起国服
4877,UZI：受不了，拳头能不能管一管啊！！！,5,徐文祖,辅助想的是 卡莎r到他这跑路 而不是她e下去送
4878,UZI：受不了，拳头能不能管一管啊！！！,5,苏大公子lxy,这怎么救？自己蠢怪辅助巨婴
4879,UZI：受不了，拳头能不能管一管啊！！！,5,凸汝之肺,辅助：你自己浪死，我怎么救。人马一看没法救就跑了，我起码没走还在看呢
4880,UZI：受不了，拳头能不能管一管啊！！！,5,莫顿,乌兹直播有人开盘，能赚钱谁不心动
4881,UZI：受不了，拳头能不能管一管啊！！！,5,,抢队友线 抢队友蓝 挂机洗澡 队友不破防吗？
4882,UZI：受不了，拳头能不能管一管啊！！！,5,柳时镇QOQ,洗澡🐶怎么那么喜欢学别人的梗说话啊？
4883,UZI：受不了，拳头能不能管一管啊！！！,5,谷月轩,演他一局盘口据说有几千块，说实话要是我有本事排到他我也演啊。
4884,UZI：受不了，拳头能不能管一管啊！！！,5,老人与海,玩亚索的时候怎么没想到让人来管管
4885,UZI：受不了，拳头能不能管一管啊！！！,5,林哥哦,这人谁，好幼稚
4886,UZI：受不了，拳头能不能管一管啊！！！,5,焚琴泣鸦,😅都贴墙了不会r过墙？我要是辅助能气死
4887,UZI：受不了，拳头能不能管一管啊！！！,5,南无迪迦佛,我就纳闷了，这必死的为啥还能怪辅助
4888,UZI：受不了，拳头能不能管一管啊！！！,5,租号玩的笑死,洗澡狗的黑料和演员4000+有什么关系？不应该就事论事?评论里因为职业的不当行为给演员洗的什么意思?感情自己演了好多吧是吧
4889,UZI：受不了，拳头能不能管一管啊！！！,5,步香尘,晦气 发死人是吧
4890,UZI：受不了，拳头能不能管一管啊！！！,5,为啥不喝碘酒,舒服了
4891,UZI：受不了，拳头能不能管一管啊！！！,5,亚索别E了,Cjb还说管呢？世界赛上自己不也演吗
4892,UZI：受不了，拳头能不能管一管啊！！！,5,那就随便吧,能不能放全啊 小地图都看不到谁知道是不是这逼嗯送
4893,UZI：受不了，拳头能不能管一管啊！！！,5,萌新选手吧,看过uzi直播的都知道他心态有多拉，别人一死就是演员，能bb一整把，自己死了啥也不说，别人死一次就一直bb演员，真把自己当回事，自己死了还必须别人陪葬，要不也是演员
4894,UZI：受不了，拳头能不能管一管啊！！！,5,半梦半醒一人心,这个日女e下去就是多送一个
4895,UZI：受不了，拳头能不能管一管啊！！！,5,爱神,小鱼际的恶
4896,UZI：受不了，拳头能不能管一管啊！！！,5,女武神烧鸡,反噬好吧，我只能说反噬
4897,UZI：受不了，拳头能不能管一管啊！！！,5,帅比杰少哦哦,别人比赛我洗澡
4898,UZI：受不了，拳头能不能管一管啊！！！,5,,澡太监越来越阴阳了
4899,UZI：受不了，拳头能不能管一管啊！！！,5,看见世界真相,两个控控到死，还要辅助下去一起送一个乌迪尔顶住这三个人全部伤害都没什么问题
4900,UZI：受不了，拳头能不能管一管啊！！！,5,哥谭没有英雄,人马9级没r。e下去都是送。这也能叫演啊？本来就是逆风
4901,UZI：受不了，拳头能不能管一管啊！！！,5,爷嗷奈我何,恶心，糖尿狗
4902,UZI：受不了，拳头能不能管一管啊！！！,5,地精工程师自爆,下去和你一起死？
4903,UZI：受不了，拳头能不能管一管啊！！！,5,伴梦伴醒,心态决定了这个人永远拿不到冠军
4904,UZI：受不了，拳头能不能管一管啊！！！,5,贴吧用户_0RMyDUX,活该噢
4905,UZI：受不了，拳头能不能管一管啊！！！,5,棘你太没,洗澡狗差不多得了
4906,UZI：受不了，拳头能不能管一管啊！！！,5,无鞘亚索,报应
4907,UZI：受不了，拳头能不能管一管啊！！！,5,CCLTC9,洗澡狗急了
4908,UZI：受不了，拳头能不能管一管啊！！！,5,东方幽若,要是把马老师那个冰鸟拉过来他怕不是当场糖尿病发作
4909,UZI：受不了，拳头能不能管一管啊！！！,5,黑saber丶Alter,10级的乌迪尔，铺助跟着下去送？
4910,UZI：受不了，拳头能不能管一管啊！！！,5,流星火山,就知道怪队友
4911,UZI：受不了，拳头能不能管一管啊！！！,5,不想吃叉烧包,快去洗澡
4912,UZI：受不了，拳头能不能管一管啊！！！,5,第二世界的,舒服
4913,UZI：受不了，拳头能不能管一管啊！！！,5,9999,？我想笑，10级乌迪尔6级辅助下去送？？
4914,UZI：受不了，拳头能不能管一管啊！！！,5,i犬夜叉,可是，人马，也没上啊？人马不上就是打的好，辅助不上就是演员？
4915,UZI：受不了，拳头能不能管一管啊！！！,5,白门羁绊time,sm🛀🐶
4916,UZI：受不了，拳头能不能管一管啊！！！,5,叫我干嘛,韩服也有演员吗
4917,UZI：受不了，拳头能不能管一管啊！！！,5,涛大仔,菜逼永远都只喷辅助，赢了是自己会玩，输了是辅助菜。 这种傻🐔拿来那么多🐶粉丝
4918,UZI：受不了，拳头能不能管一管啊！！！,5,巭孬嫑莪A8,好好的国服不玩 非要去玩韩服
4919,UZI：受不了，拳头能不能管一管啊！！！,5,你笑着面对我,就知道怪辅助 怎么不说打野 所以说辅助最憋屈
4920,UZI：受不了，拳头能不能管一管啊！！！,5,追溯古涟者,这个位置，我怎么感觉可以r到墙上头去
4921,UZI：受不了，拳头能不能管一管啊！！！,5,無限挑战,无能狂怒，不想想别人为什么演你？
4922,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,你要开心呀,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标记。
4923,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,一个热评,快进到假小丑追着我砍而我查看装备暂停被砍死
4924,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,,我不出神话你是不是就疯了
4925,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,平角裤平角裤,设计师：好的，马上改
4926,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,阿莱派蒙,上次队友标了个分身
4927,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,快手陈某人,等我分辨出来了，早就被丛刃三刀砍死了
4928,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,热情的大叔哎,哈哈。。。是真的吗？
4929,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,,最早的小丑分身没有物品栏，还算普通单位，吃打野爪的500概率伤害
4930,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,断剑心殇74,真身蓝更少
4931,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,量产型鸡汁,冰甲能分出来
4932,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,兰遇夕,我一般是随手A一下 根据伤害判断
4933,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,甲酸苯乙二炔,直接看蓝量呗
4934,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,圣撼天阵约瑟,没那么麻烦，哪个小丑蓝少哪个是真的
4935,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,无言,出个冰霜之心克的死死的
4936,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,qq2455845383,看蓝量不香么
4937,我教大家一个方法，就是时刻标记小丑，他开分身后，分身不会带标,2,温热的气息,你在点人家看装备的功夫，你已经死了。傻子吧楼主
4938,对面只要拿派克就得玩机器人,4,王丑丑,浪费老子几分钟
4939,对面只要拿派克就得玩机器人,4,吃成大胖猪,真菜啊
4940,对面只要拿派克就得玩机器人,4,小大宝SOD蜜,对面这彩笔 你觉得自己很自豪
4941,对面只要拿派克就得玩机器人,4,夜啲第柒章,二人转不错
4942,对面只要拿派克就得玩机器人,4,讨厌的人是阿伊,啥玩意
4943,对面只要拿派克就得玩机器人,4,最后的罪ren,和派克对勾？很有可能是俩人技能同时中然后你被拉派克背后，派克正嫌距离不够直接往背后e，你是不是要交闪了
4944,对面只要拿派克就得玩机器人,4,卡琪kui,打野中单来拿蓝 中单不用 对面中单身上有一个
4945,对面只要拿派克就得玩机器人,4,八蘇神秋雨,不会有人派克打不过机器人吧
4946,对面只要拿派克就得玩机器人,4,lucajo,不如莫甘娜
4947,对面只要拿派克就得玩机器人,4,简单rick,👴觉得还行
4948,对面只要拿派克就得玩机器人,4,鲨,笑死我了哈哈哈哈哈好活
4949,对面只要拿派克就得玩机器人,4,小石头321-,人家是抖音一个做搞笑视频的~ 评论里一群大佬这么认真~
4950,对面只要拿派克就得玩机器人,4,玲珑满天飞,哈哈 这个挺有创意的
4951,对面只要拿派克就得玩机器人,4,暮色苍茫,司马语音
4952,对面只要拿派克就得玩机器人,4,草莓,有没有siri版谷歌版的
4953,对面只要拿派克就得玩机器人,4,黄金派蒙,顺风hxd，逆风星号b
4954,对面只要拿派克就得玩机器人,4,不过三九-,这声音笑死了
4955,对面只要拿派克就得玩机器人,4,我的網名七個字,…
4956,对面只要拿派克就得玩机器人,4,贴吧用户_a2Q7MtR,我看到对面有钟馗我上手就不打蓝，等小地图看到她在其他路再去打，或者集合开干，谁会傻乎乎的被勾完继续打？都是很基本的套路，就像对面有李白韩信，百分之八十来反，我就等草里反杀他
4957,对面只要拿派克就得玩机器人,4,贴吧用户_5C69P2S,排课表不是随便打机器人
4958,对面只要拿派克就得玩机器人,4,三分如故,哈哈哈哈哈哈哈哈
4959,对面只要拿派克就得玩机器人,4,所念皆星河,前期好兄弟，中期生闷气，后期星号比
4960,对面只要拿派克就得玩机器人,4,所念皆星河,前期好兄弟，中期生闷气，后期星号币
4961,对面只要拿派克就得玩机器人,4,往后余生,这是塔尖的视频吧
4962,对面只要拿派克就得玩机器人,4,瓜豆瓜豆瓜豆,俩活宝
4963,对面只要拿派克就得玩机器人,4,day脸哥,这个系列的视频叫什么
4964,对面只要拿派克就得玩机器人,4,回忆尔狂想曲,什么nt
4965,对面只要拿派克就得玩机器人,4,水色恋年,比春晚搞笑
4966,对面只要拿派克就得玩机器人,4,绯月丶殇,机器人不是随便打。
4967,对面只要拿派克就得玩机器人,4,陈老师-,两个人谁呀，直播效果满分
4968,对面只要拿派克就得玩机器人,4,午休,消化科主任都救不了的肚子痛o(╥﹏╥)o
4969,对面只要拿派克就得玩机器人,4,,不敢用自己声音？nt玩意儿
4970,对面只要拿派克就得玩机器人,4,苍蓝星哒,贴吧这么多评论区大神啊？有没有铂金啊？我觉得这个很有意思
4971,对面只要拿派克就得玩机器人,4,一世怀一种愁,双簧
4972,对面只要拿派克就得玩机器人,4,鲨,节目效果拉满笑死我了哈哈哈哈
